tag,ts,host,cudart,mode,precision,gpus,S,iters,warmup,agg_tflops,per_gpu_tflops,agg_gbps,pct_peak_bw,wall_ms,sm_mhz_avg,sm_mhz_max,mem_mhz_avg,power_w_avg,power_w_max,temp_c_max,throttle,util_pct_avg,mem_gb_per_gpu,validated,max_rel_err,h2d_ms,d2h_ms,compute_ms,symbolic_ms,e2e_ms,density_a,nnz_a,density_b,nnz_b,nnz_c,flops_theoretical,status
replicas,1788845677,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,16384,10,3,0.015,0.007,29.467,0.948,1200.522,1530,1530,877,204.9,258.8,59,none,92.7,0.065,0,-1,29.111,0.000,120.047,311.579,149.158,0.010,2686976,0.010,2686976,431406244,17592186044.416,ok
replicas,1788845679,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,16384,10,3,0.022,0.007,44.165,0.947,1201.505,1530,1530,877,204.0,262.2,60,none,91.9,0.065,0,-1,28.172,0.000,120.151,117.297,148.323,0.010,2686976,0.010,2686976,647109366,26388279066.624,ok
replicas,1788845681,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,16384,10,3,0.029,0.007,58.930,0.947,1200.628,1530,1530,877,204.0,260.1,60,none,90.1,0.065,0,-1,28.923,0.000,120.063,116.523,148.986,0.010,2686976,0.010,2686976,862812488,35184372088.832,ok
replicas,1788845683,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.097,0,0,0,0,0,0,0,0.010,2686976,0.010,2686976,0,0,oom-skip
replicas,1788845683,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.097,0,0,0,0,0,0,0,0.010,2686976,0.010,2686976,0,0,oom-skip
replicas,1788845683,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.097,0,0,0,0,0,0,0,0.010,2686976,0.010,2686976,0,0,oom-skip
replicas,1788845683,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.097,0,0,0,0,0,0,0,0.010,2686976,0.010,2686976,0,0,oom-skip
replicas,1788845684,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.322,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
replicas,1788845684,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.322,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
replicas,1788845684,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.322,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
replicas,1788845684,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.322,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
replicas,1788845684,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.483,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
replicas,1788845685,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.483,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
replicas,1788845685,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.483,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
replicas,1788845685,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.483,0,0,0,0,0,0,0,0.050,13418496,0.050,13418496,0,0,error
replicas,1788845686,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.644,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
replicas,1788845687,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.644,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
replicas,1788845687,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.644,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
replicas,1788845687,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.644,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
replicas,1788845687,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.966,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
replicas,1788845688,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.966,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
replicas,1788845688,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.966,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
replicas,1788845689,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.966,0,0,0,0,0,0,0,0.100,26836992,0.100,26836992,0,0,error
replicas,1788845691,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.611,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
replicas,1788845691,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.611,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
replicas,1788845692,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.611,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
replicas,1788845692,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.611,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
replicas,1788845693,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,2.416,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
replicas,1788845694,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,2.416,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
replicas,1788845695,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,2.416,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
replicas,1788845697,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,2.416,0,0,0,0,0,0,0,0.250,67108864,0.250,67108864,0,0,error
replicas,1788845702,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,3.221,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
replicas,1788845702,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,3.221,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
replicas,1788845703,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,3.221,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
replicas,1788845704,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,3.221,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
replicas,1788845705,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,4.832,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
replicas,1788845707,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,4.832,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
replicas,1788845710,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,4.832,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
replicas,1788845712,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,16384,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,4.832,0,0,0,0,0,0,0,0.500,134217728,0.500,134217728,0,0,error
